,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
173,Demarai Gray,"MF,FW",Leicester City,23.0,622.0,2.0,3.0,2.5,1.7,1.6,21.0,6.0,3.0,271.0,326.0,4329.0,850.0,6.0,22.0,228.0,250.0,37.0,54.0,15.0,12.0,13.0,4.0,28.0,312.0,14.0,3.0,70.0,11.0,31.0,244.0,48.0,34.0,3.0,29.0,6.0,8.0,5.0,6.0,1.0,1.0,3.0,14.0,129.0,39.0,32.0,63.0,34.0,10.0,0.0,10.0,5.0,2.0,4.0,46.0,185.0,247.0,40.0,415.0,11.0,27.0,13.0,0.0,351.0,2741.0,1573.0,407.0,325.0,18.0,20.0,2.0,63.0,3.0,7.0
174,Jack Grealish,"FW,MF",Aston Villa,23.0,3233.0,8.0,6.0,6.4,5.6,6.9,72.0,22.0,1.0,1217.0,1538.0,23156.0,6405.0,32.0,85.0,917.0,1046.0,268.0,407.0,92.0,95.0,79.0,6.0,223.0,1335.0,203.0,5.0,345.0,83.0,140.0,1071.0,214.0,253.0,27.0,184.0,15.0,36.0,28.0,13.0,14.0,9.0,8.0,31.0,574.0,154.0,161.0,231.0,182.0,55.0,12.0,43.0,25.0,13.0,44.0,337.0,912.0,1046.0,140.0,1857.0,71.0,120.0,76.0,5.0,1582.0,15461.0,9105.0,1776.0,1467.0,62.0,78.0,36.0,254.0,17.0,35.0
175,Mason Greenwood,FW,Manchester Utd,17.0,1320.0,10.0,1.0,3.7,3.7,0.7,38.0,20.0,0.0,416.0,488.0,6406.0,1164.0,14.0,26.0,355.0,396.0,47.0,66.0,13.0,21.0,9.0,1.0,28.0,485.0,3.0,0.0,101.0,12.0,10.0,391.0,51.0,46.0,7.0,36.0,7.0,19.0,13.0,6.0,6.0,7.0,7.0,21.0,190.0,61.0,50.0,75.0,65.0,15.0,0.0,15.0,8.0,4.0,5.0,68.0,286.0,328.0,60.0,642.0,21.0,31.0,21.0,1.0,506.0,2868.0,1580.0,683.0,516.0,31.0,22.0,12.0,70.0,6.0,14.0
176,Arnaut Groeneveld,MF,Bournemouth,22.0,630.0,0.0,0.0,1.2,1.2,0.3,13.0,4.0,1.0,181.0,227.0,3152.0,765.0,5.0,16.0,141.0,168.0,35.0,43.0,5.0,10.0,5.0,1.0,23.0,221.0,6.0,0.0,63.0,5.0,9.0,160.0,41.0,26.0,5.0,8.0,0.0,6.0,5.0,3.0,2.0,1.0,2.0,7.0,78.0,32.0,28.0,27.0,23.0,3.0,0.0,3.0,8.0,8.0,5.0,61.0,153.0,133.0,29.0,303.0,21.0,37.0,23.0,0.0,244.0,2144.0,1286.0,304.0,241.0,15.0,14.0,0.0,36.0,3.0,10.0
177,Pascal Groß,"FW,MF",Brighton,28.0,1796.0,2.0,4.0,1.8,1.8,5.1,29.0,9.0,4.0,762.0,1028.0,14861.0,4611.0,10.0,45.0,582.0,669.0,170.0,314.0,62.0,54.0,37.0,10.0,152.0,888.0,140.0,3.0,195.0,66.0,146.0,605.0,152.0,271.0,16.0,93.0,8.0,33.0,21.0,6.0,19.0,8.0,8.0,32.0,395.0,103.0,81.0,195.0,119.0,27.0,2.0,25.0,9.0,11.0,12.0,125.0,560.0,613.0,55.0,1083.0,10.0,19.0,10.0,1.0,810.0,3813.0,1641.0,1118.0,855.0,32.0,24.0,25.0,123.0,15.0,33.0
178,Vicente Guaita,GK,Crystal Palace,32.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,1053.0,21593.0,15308.0,5.0,6.0,241.0,241.0,345.0,806.0,0.0,14.0,0.0,0.0,0.0,698.0,355.0,0.0,114.0,28.0,0.0,306.0,68.0,679.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,1143.0,7.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,499.0,2378.0,1599.0,425.0,425.0,0.0,0.0,0.0,164.0,0.0,1.0
179,Mattéo Guendouzi,MF,Arsenal,20.0,1748.0,0.0,1.0,0.7,0.7,1.3,11.0,5.0,0.0,1018.0,1144.0,20108.0,5472.0,15.0,41.0,746.0,802.0,257.0,301.0,13.0,133.0,19.0,1.0,131.0,1108.0,36.0,3.0,224.0,29.0,6.0,929.0,112.0,103.0,18.0,34.0,2.0,24.0,13.0,11.0,9.0,4.0,10.0,36.0,384.0,109.0,158.0,175.0,51.0,40.0,7.0,33.0,30.0,48.0,76.0,364.0,858.0,265.0,21.0,1332.0,29.0,42.0,29.0,2.0,1042.0,7210.0,3891.0,1053.0,993.0,9.0,28.0,17.0,192.0,11.0,18.0
180,Frederic Guilbert,DF,Aston Villa,24.0,2041.0,0.0,2.0,0.4,0.4,1.4,8.0,3.0,0.0,687.0,1026.0,13271.0,5550.0,7.0,47.0,521.0,665.0,159.0,314.0,14.0,67.0,24.0,15.0,147.0,807.0,219.0,1.0,139.0,26.0,91.0,439.0,225.0,362.0,18.0,32.0,4.0,82.0,38.0,50.0,22.0,10.0,34.0,74.0,416.0,115.0,228.0,133.0,55.0,65.0,13.0,52.0,48.0,87.0,110.0,439.0,605.0,391.0,12.0,1146.0,24.0,41.0,28.0,2.0,626.0,3648.0,2093.0,720.0,639.0,14.0,32.0,36.0,220.0,42.0,60.0
181,İlkay Gündoğan,MF,Manchester City,28.0,2020.0,2.0,1.0,4.5,3.0,2.8,31.0,6.0,2.0,1779.0,1956.0,33405.0,6508.0,22.0,46.0,1355.0,1455.0,402.0,455.0,34.0,169.0,33.0,1.0,155.0,1895.0,61.0,11.0,348.0,44.0,30.0,1515.0,251.0,190.0,24.0,73.0,3.0,28.0,19.0,6.0,15.0,7.0,10.0,47.0,255.0,73.0,65.0,135.0,55.0,25.0,5.0,20.0,30.0,21.0,55.0,298.0,1339.0,609.0,47.0,2057.0,22.0,27.0,23.0,0.0,1520.0,6629.0,3239.0,1788.0,1712.0,5.0,12.0,16.0,219.0,17.0,7.0
182,Angus Gunn,GK,Southampton,23.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,256.0,4114.0,2955.0,0.0,0.0,47.0,47.0,64.0,209.0,0.0,6.0,1.0,0.0,0.0,144.0,112.0,0.0,19.0,9.0,0.0,58.0,11.0,187.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,277.0,2.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,100.0,671.0,370.0,83.0,81.0,0.0,0.0,0.0,38.0,0.0,0.0
183,Sébastien Haller,FW,West Ham,25.0,2266.0,7.0,1.0,7.7,7.7,1.9,55.0,27.0,0.0,522.0,766.0,7368.0,1479.0,26.0,59.0,446.0,622.0,50.0,85.0,24.0,48.0,14.0,2.0,47.0,735.0,31.0,2.0,322.0,4.0,8.0,350.0,199.0,217.0,21.0,51.0,7.0,21.0,17.0,10.0,9.0,2.0,3.0,28.0,571.0,126.0,43.0,304.0,224.0,34.0,7.0,27.0,8.0,24.0,31.0,96.0,605.0,408.0,123.0,1031.0,24.0,38.0,25.0,2.0,580.0,2473.0,1156.0,1520.0,809.0,70.0,40.0,46.0,121.0,200.0,195.0
184,Grant Hanley,DF,Norwich City,27.0,1262.0,0.0,0.0,0.5,0.5,0.0,7.0,2.0,0.0,538.0,639.0,11532.0,3184.0,7.0,12.0,360.0,390.0,171.0,237.0,1.0,20.0,0.0,0.0,16.0,606.0,33.0,0.0,97.0,21.0,0.0,464.0,64.0,111.0,4.0,2.0,0.0,27.0,17.0,16.0,11.0,0.0,11.0,19.0,143.0,50.0,97.0,43.0,3.0,34.0,20.0,14.0,30.0,103.0,149.0,541.0,324.0,15.0,10.0,801.0,2.0,3.0,2.0,0.0,486.0,2302.0,1014.0,516.0,502.0,1.0,2.0,12.0,107.0,44.0,16.0
185,Kortney Hause,DF,Aston Villa,24.0,1545.0,1.0,0.0,2.2,2.2,0.2,20.0,3.0,0.0,591.0,789.0,12375.0,4892.0,8.0,24.0,421.0,498.0,162.0,267.0,1.0,42.0,1.0,0.0,40.0,743.0,46.0,0.0,141.0,26.0,0.0,418.0,125.0,246.0,12.0,8.0,1.0,27.0,22.0,23.0,2.0,2.0,11.0,22.0,182.0,73.0,112.0,59.0,11.0,46.0,22.0,24.0,20.0,114.0,182.0,604.0,432.0,46.0,27.0,980.0,11.0,14.0,11.0,1.0,510.0,3279.0,1619.0,549.0,528.0,6.0,14.0,24.0,245.0,102.0,37.0
186,Isaac Hayden,MF,Newcastle Utd,24.0,2223.0,1.0,2.0,1.2,1.2,1.5,17.0,3.0,0.0,630.0,833.0,10884.0,2504.0,9.0,46.0,507.0,619.0,114.0,168.0,15.0,40.0,13.0,7.0,55.0,784.0,49.0,3.0,199.0,12.0,38.0,548.0,116.0,169.0,14.0,26.0,3.0,63.0,37.0,35.0,20.0,8.0,12.0,45.0,476.0,126.0,213.0,203.0,60.0,38.0,8.0,30.0,36.0,34.0,46.0,312.0,557.0,267.0,30.0,1048.0,31.0,45.0,34.0,1.0,649.0,2754.0,1338.0,719.0,609.0,25.0,31.0,26.0,257.0,47.0,35.0
187,Tom Heaton,GK,Aston Villa,33.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,614.0,12857.0,9485.0,2.0,2.0,159.0,159.0,189.0,453.0,0.0,8.0,0.0,0.0,1.0,342.0,272.0,0.0,62.0,17.0,0.0,210.0,22.0,382.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,597.0,659.0,11.0,1.0,0.0,399.0,0.0,0.0,0.0,0.0,239.0,1226.0,696.0,205.0,202.0,0.0,0.0,1.0,84.0,1.0,0.0
188,Dean Henderson,GK,Sheffield Utd,22.0,3240.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,424.0,1035.0,21129.0,17078.0,1.0,1.0,107.0,109.0,316.0,925.0,1.0,49.0,1.0,0.0,0.0,658.0,377.0,0.0,75.0,26.0,0.0,131.0,58.0,846.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1007.0,1117.0,8.0,1.0,1.0,751.0,0.0,0.0,0.0,0.0,486.0,3635.0,2083.0,372.0,371.0,1.0,0.0,0.0,199.0,1.0,0.0
189,Jordan Henderson,MF,Liverpool,29.0,2238.0,4.0,5.0,1.4,1.4,3.0,20.0,8.0,0.0,1582.0,1879.0,32654.0,7681.0,24.0,60.0,1119.0,1219.0,439.0,600.0,22.0,181.0,32.0,6.0,181.0,1834.0,45.0,14.0,275.0,73.0,58.0,1224.0,270.0,385.0,15.0,46.0,7.0,65.0,36.0,22.0,31.0,12.0,23.0,63.0,532.0,169.0,134.0,287.0,111.0,37.0,5.0,32.0,29.0,27.0,40.0,327.0,1374.0,508.0,45.0,2055.0,18.0,33.0,22.0,3.0,1456.0,7357.0,3525.0,1674.0,1553.0,17.0,11.0,31.0,322.0,25.0,10.0
190,Jeff Hendrick,MF,Burnley,27.0,1931.0,2.0,2.0,1.6,1.6,0.8,22.0,6.0,1.0,420.0,575.0,6881.0,1712.0,9.0,45.0,344.0,406.0,67.0,124.0,12.0,25.0,10.0,2.0,48.0,548.0,27.0,0.0,135.0,12.0,31.0,370.0,79.0,126.0,11.0,27.0,1.0,18.0,10.0,7.0,7.0,4.0,2.0,30.0,356.0,69.0,83.0,175.0,98.0,35.0,7.0,28.0,19.0,19.0,40.0,151.0,385.0,282.0,41.0,752.0,25.0,48.0,27.0,0.0,515.0,2773.0,1291.0,603.0,471.0,19.0,35.0,17.0,175.0,21.0,24.0
191,Wayne Hennessey,GK,Crystal Palace,32.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,103.0,2365.0,2024.0,0.0,0.0,8.0,9.0,36.0,94.0,0.0,3.0,0.0,0.0,0.0,51.0,52.0,0.0,4.0,2.0,0.0,13.0,1.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,114.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,37.0,167.0,105.0,36.0,36.0,0.0,0.0,0.0,7.0,0.0,0.0
192,Javier Hernández,FW,West Ham,31.0,107.0,1.0,0.0,0.7,0.7,0.0,3.0,2.0,1.0,19.0,22.0,312.0,50.0,3.0,4.0,14.0,16.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,18.0,4.0,0.0,3.0,0.0,1.0,17.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,6.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,10.0,4.0,24.0,0.0,1.0,1.0,1.0,14.0,35.0,8.0,39.0,18.0,0.0,2.0,0.0,5.0,0.0,1.0
193,Onel Hernández,"FW,MF",Norwich City,26.0,1384.0,1.0,2.0,2.6,2.6,0.9,30.0,9.0,0.0,248.0,335.0,3456.0,637.0,12.0,30.0,222.0,267.0,14.0,38.0,18.0,7.0,10.0,3.0,19.0,326.0,9.0,1.0,86.0,2.0,24.0,252.0,52.0,31.0,6.0,43.0,4.0,37.0,27.0,17.0,10.0,10.0,13.0,32.0,244.0,84.0,96.0,86.0,62.0,21.0,2.0,19.0,19.0,10.0,19.0,104.0,205.0,309.0,78.0,556.0,43.0,68.0,45.0,3.0,455.0,4186.0,2955.0,554.0,368.0,32.0,50.0,14.0,90.0,3.0,23.0
194,Son Heung-min,"FW,MF",Tottenham,27.0,2476.0,11.0,10.0,8.7,7.8,6.8,81.0,39.0,1.0,705.0,882.0,11216.0,2546.0,17.0,54.0,582.0,656.0,106.0,172.0,43.0,45.0,26.0,3.0,84.0,802.0,80.0,6.0,201.0,33.0,77.0,629.0,143.0,110.0,15.0,95.0,22.0,33.0,21.0,15.0,15.0,3.0,11.0,66.0,544.0,133.0,130.0,247.0,167.0,28.0,0.0,28.0,19.0,19.0,26.0,155.0,492.0,691.0,147.0,1162.0,67.0,116.0,75.0,4.0,936.0,6827.0,4078.0,1273.0,868.0,46.0,69.0,17.0,183.0,8.0,34.0
195,George Hirst,FW,Leicester City,20.0,11.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,0.0,5.0,8.0,48.0,16.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,14.0,0.0,0.0,0.0,0.0,8.0,33.0,10.0,14.0,12.0,1.0,1.0,0.0,2.0,4.0,1.0
196,Rob Holding,DF,Arsenal,23.0,581.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,292.0,338.0,6532.0,1724.0,2.0,5.0,198.0,210.0,92.0,123.0,0.0,13.0,2.0,0.0,14.0,329.0,9.0,1.0,39.0,12.0,0.0,269.0,20.0,49.0,3.0,2.0,0.0,6.0,3.0,5.0,1.0,0.0,2.0,3.0,47.0,14.0,32.0,10.0,5.0,19.0,6.0,13.0,5.0,45.0,84.0,248.0,189.0,14.0,7.0,413.0,2.0,6.0,2.0,1.0,274.0,1585.0,926.0,302.0,297.0,3.0,0.0,4.0,37.0,16.0,14.0
197,José Holebas,DF,Watford,35.0,1025.0,0.0,0.0,0.5,0.5,0.7,6.0,3.0,1.0,431.0,608.0,8294.0,3850.0,11.0,20.0,316.0,374.0,104.0,214.0,10.0,43.0,8.0,5.0,92.0,422.0,186.0,0.0,85.0,31.0,70.0,252.0,133.0,223.0,10.0,18.0,0.0,25.0,12.0,20.0,5.0,0.0,6.0,25.0,179.0,59.0,94.0,63.0,22.0,23.0,3.0,20.0,2.0,40.0,37.0,178.0,352.0,219.0,10.0,537.0,6.0,14.0,7.0,1.0,329.0,1596.0,907.0,387.0,347.0,4.0,5.0,18.0,89.0,35.0,18.0
198,Mason Holgate,DF,Everton,22.0,2054.0,0.0,3.0,2.2,2.2,0.4,12.0,5.0,0.0,855.0,991.0,20925.0,6091.0,5.0,18.0,484.0,528.0,366.0,445.0,2.0,47.0,4.0,0.0,57.0,954.0,37.0,1.0,127.0,44.0,2.0,712.0,99.0,180.0,8.0,17.0,5.0,50.0,28.0,34.0,15.0,1.0,21.0,37.0,242.0,77.0,146.0,83.0,13.0,32.0,16.0,16.0,32.0,145.0,189.0,724.0,592.0,46.0,14.0,1233.0,10.0,12.0,10.0,0.0,734.0,5026.0,2906.0,774.0,762.0,2.0,4.0,17.0,207.0,42.0,31.0
199,Nathan Holland,MF,West Ham,21.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,14.0,137.0,49.0,0.0,0.0,11.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,5.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,14.0,1.0,20.0,3.0,4.0,3.0,0.0,21.0,136.0,90.0,21.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0
200,Conor Hourihane,MF,Aston Villa,28.0,1534.0,3.0,5.0,1.7,1.7,5.2,29.0,10.0,4.0,542.0,721.0,10349.0,3231.0,17.0,37.0,396.0,460.0,129.0,224.0,37.0,50.0,14.0,5.0,84.0,564.0,157.0,2.0,91.0,35.0,112.0,455.0,101.0,165.0,12.0,57.0,7.0,21.0,14.0,5.0,12.0,4.0,8.0,24.0,224.0,38.0,68.0,103.0,53.0,27.0,6.0,21.0,12.0,24.0,40.0,135.0,402.0,343.0,32.0,703.0,6.0,9.0,6.0,0.0,449.0,1694.0,724.0,585.0,492.0,10.0,11.0,14.0,127.0,11.0,10.0
201,Callum Hudson-Odoi,FW,Chelsea,18.0,863.0,1.0,5.0,1.7,1.7,2.8,22.0,4.0,0.0,384.0,476.0,7208.0,1491.0,7.0,23.0,297.0,340.0,80.0,113.0,21.0,18.0,30.0,10.0,56.0,449.0,27.0,1.0,139.0,30.0,63.0,302.0,77.0,97.0,7.0,45.0,6.0,8.0,5.0,5.0,2.0,1.0,1.0,10.0,121.0,29.0,22.0,59.0,40.0,18.0,0.0,18.0,2.0,6.0,3.0,55.0,214.0,396.0,56.0,599.0,34.0,54.0,37.0,1.0,530.0,3783.0,2313.0,621.0,494.0,25.0,29.0,11.0,60.0,3.0,14.0
202,Will Hughes,"MF,FW",Watford,24.0,2252.0,1.0,1.0,2.7,2.7,1.3,27.0,3.0,0.0,676.0,920.0,10570.0,3701.0,19.0,57.0,573.0,683.0,84.0,180.0,22.0,64.0,23.0,4.0,95.0,856.0,64.0,2.0,169.0,25.0,69.0,542.0,188.0,190.0,24.0,46.0,3.0,80.0,49.0,30.0,37.0,13.0,27.0,86.0,677.0,181.0,199.0,334.0,144.0,65.0,9.0,56.0,35.0,29.0,48.0,245.0,634.0,465.0,50.0,1198.0,25.0,31.0,26.0,2.0,741.0,4023.0,2473.0,839.0,693.0,31.0,38.0,53.0,267.0,25.0,28.0
203,Pierre Højbjerg,MF,Southampton,23.0,2752.0,0.0,1.0,2.6,2.6,2.0,47.0,10.0,0.0,1413.0,1810.0,26872.0,6912.0,22.0,59.0,1074.0,1277.0,317.0,474.0,30.0,144.0,33.0,5.0,145.0,1745.0,65.0,2.0,374.0,51.0,28.0,1114.0,310.0,386.0,18.0,63.0,5.0,90.0,57.0,43.0,40.0,7.0,36.0,103.0,632.0,212.0,206.0,338.0,88.0,63.0,6.0,57.0,45.0,78.0,95.0,446.0,1360.0,526.0,50.0,2158.0,41.0,55.0,46.0,0.0,1412.0,7509.0,3280.0,1458.0,1336.0,40.0,37.0,46.0,510.0,51.0,42.0
204,Jordon Ibe,DF,Bournemouth,23.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,329.0,144.0,0.0,2.0,14.0,17.0,3.0,3.0,0.0,2.0,1.0,0.0,5.0,18.0,4.0,0.0,4.0,1.0,3.0,13.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,20.0,8.0,1.0,28.0,1.0,3.0,2.0,1.0,23.0,285.0,189.0,18.0,17.0,3.0,1.0,0.0,7.0,0.0,0.0
205,Adam Idah,"FW,MF",Norwich City,18.0,228.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,37.0,48.0,495.0,81.0,4.0,9.0,28.0,33.0,5.0,6.0,1.0,5.0,0.0,0.0,4.0,43.0,5.0,0.0,16.0,0.0,0.0,28.0,17.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,36.0,9.0,9.0,14.0,13.0,6.0,0.0,6.0,0.0,1.0,1.0,8.0,43.0,39.0,10.0,83.0,0.0,3.0,0.0,0.0,53.0,328.0,130.0,113.0,61.0,11.0,9.0,2.0,12.0,4.0,9.0
206,Odion Ighalo,FW,Manchester Utd,30.0,101.0,0.0,0.0,1.5,1.5,0.2,7.0,3.0,0.0,21.0,23.0,279.0,22.0,0.0,0.0,19.0,21.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,23.0,0.0,0.0,4.0,0.0,0.0,18.0,3.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,23.0,5.0,4.0,6.0,13.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,25.0,14.0,46.0,4.0,7.0,4.0,0.0,38.0,206.0,96.0,56.0,35.0,2.0,5.0,1.0,5.0,0.0,1.0
207,Kelechi Iheanacho,FW,Leicester City,22.0,960.0,5.0,3.0,4.8,4.8,2.5,34.0,18.0,0.0,217.0,268.0,3124.0,629.0,9.0,24.0,182.0,210.0,26.0,34.0,16.0,11.0,8.0,0.0,26.0,262.0,6.0,7.0,84.0,4.0,2.0,209.0,40.0,19.0,6.0,39.0,5.0,6.0,5.0,0.0,4.0,2.0,3.0,10.0,193.0,56.0,21.0,89.0,83.0,9.0,1.0,8.0,4.0,5.0,5.0,32.0,173.0,243.0,80.0,420.0,19.0,29.0,21.0,1.0,332.0,1836.0,1056.0,583.0,344.0,43.0,28.0,24.0,42.0,3.0,29.0
208,Danny Ings,FW,Southampton,27.0,2804.0,22.0,2.0,17.0,15.4,2.7,90.0,35.0,0.0,437.0,678.0,6762.0,1798.0,23.0,58.0,350.0,483.0,64.0,137.0,34.0,39.0,27.0,7.0,72.0,663.0,15.0,3.0,171.0,17.0,29.0,351.0,152.0,175.0,15.0,86.0,12.0,51.0,32.0,17.0,24.0,10.0,15.0,69.0,859.0,227.0,148.0,363.0,348.0,64.0,5.0,59.0,12.0,24.0,37.0,117.0,463.0,602.0,180.0,1099.0,57.0,93.0,63.0,7.0,745.0,4367.0,2333.0,1256.0,723.0,70.0,53.0,37.0,188.0,40.0,117.0
209,Alex Iwobi,"MF,FW",Everton,23.0,1596.0,1.0,0.0,2.3,2.3,2.3,23.0,9.0,0.0,462.0,614.0,9220.0,2938.0,8.0,36.0,337.0,408.0,117.0,170.0,22.0,57.0,32.0,9.0,99.0,603.0,11.0,5.0,112.0,26.0,48.0,414.0,104.0,96.0,14.0,44.0,2.0,27.0,14.0,11.0,14.0,2.0,10.0,33.0,369.0,96.0,99.0,181.0,89.0,20.0,3.0,17.0,13.0,13.0,16.0,125.0,386.0,348.0,48.0,776.0,27.0,40.0,27.0,4.0,620.0,4339.0,2568.0,698.0,544.0,29.0,30.0,12.0,145.0,7.0,15.0
210,Phil Jagielka,DF,Sheffield Utd,36.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,1224.0,349.0,0.0,0.0,44.0,47.0,15.0,27.0,0.0,2.0,1.0,1.0,4.0,71.0,3.0,0.0,11.0,3.0,1.0,47.0,6.0,21.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,1.0,6.0,26.0,9.0,18.0,8.0,0.0,9.0,5.0,4.0,4.0,26.0,26.0,76.0,42.0,3.0,1.0,114.0,0.0,0.0,0.0,0.0,41.0,200.0,46.0,45.0,43.0,1.0,0.0,1.0,28.0,11.0,4.0
211,Alireza Jahanbakhsh,"FW,MF",Brighton,25.0,311.0,2.0,0.0,0.5,0.5,0.0,11.0,2.0,0.0,84.0,140.0,1170.0,377.0,2.0,9.0,73.0,101.0,9.0,30.0,2.0,2.0,3.0,1.0,9.0,136.0,4.0,0.0,21.0,2.0,24.0,87.0,31.0,22.0,4.0,8.0,1.0,7.0,3.0,2.0,2.0,3.0,3.0,6.0,51.0,20.0,15.0,16.0,20.0,5.0,0.0,5.0,1.0,4.0,4.0,21.0,60.0,127.0,12.0,190.0,7.0,13.0,7.0,0.0,152.0,778.0,402.0,180.0,142.0,6.0,8.0,2.0,32.0,0.0,5.0
212,Daniel James,FW,Manchester Utd,21.0,2287.0,3.0,6.0,3.6,3.6,4.0,42.0,19.0,0.0,586.0,803.0,9009.0,2143.0,19.0,77.0,504.0,610.0,63.0,116.0,26.0,34.0,29.0,9.0,70.0,789.0,14.0,3.0,183.0,21.0,96.0,588.0,118.0,97.0,15.0,64.0,8.0,25.0,15.0,6.0,12.0,7.0,6.0,45.0,569.0,143.0,124.0,263.0,182.0,37.0,4.0,33.0,8.0,10.0,10.0,135.0,438.0,622.0,102.0,1074.0,28.0,63.0,30.0,5.0,870.0,7217.0,5052.0,1097.0,827.0,33.0,46.0,14.0,153.0,8.0,26.0
213,Matty James,MF,Leicester City,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,87.0,21.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,21.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
