,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
74,Burgui,MF,Alavés,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,58.0,18.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,25.0,14.0,9.0,6.0,2.0,0.0,0.0,3.0,0.0,2.0
75,Oliver Burke,"MF,FW",Alavés,22.0,1429.0,1.0,2.0,3.2,3.2,1.2,20.0,9.0,0.0,226.0,333.0,3022.0,738.0,9.0,31.0,198.0,266.0,19.0,36.0,6.0,9.0,6.0,0.0,18.0,323.0,10.0,1.0,90.0,3.0,17.0,204.0,72.0,57.0,5.0,15.0,2.0,20.0,5.0,7.0,8.0,5.0,9.0,23.0,270.0,56.0,49.0,145.0,76.0,25.0,2.0,23.0,9.0,14.0,23.0,80.0,246.0,242.0,57.0,516.0,26.0,44.0,29.0,0.0,326.0,2795.0,1676.0,615.0,356.0,32.0,33.0,19.0,75.0,23.0,38.0
76,Sergio Busquets,MF,Barcelona,31.0,2483.0,2.0,2.0,1.2,1.2,2.7,10.0,4.0,0.0,2331.0,2584.0,42547.0,11344.0,56.0,88.0,1838.0,1992.0,437.0,504.0,22.0,238.0,29.0,0.0,194.0,2489.0,95.0,14.0,399.0,52.0,1.0,1957.0,343.0,284.0,37.0,54.0,10.0,78.0,63.0,24.0,44.0,10.0,32.0,63.0,491.0,146.0,124.0,272.0,95.0,52.0,5.0,47.0,46.0,40.0,80.0,631.0,1885.0,468.0,18.0,2770.0,22.0,27.0,24.0,1.0,1910.0,6947.0,3414.0,2254.0,2182.0,14.0,19.0,46.0,351.0,40.0,34.0
77,Unai Bustinza,DF,Leganés,27.0,2684.0,0.0,1.0,0.4,0.4,1.4,7.0,3.0,0.0,901.0,1287.0,19162.0,7780.0,15.0,47.0,615.0,740.0,271.0,500.0,14.0,97.0,10.0,5.0,134.0,1098.0,189.0,3.0,158.0,55.0,46.0,571.0,238.0,478.0,17.0,32.0,2.0,76.0,47.0,46.0,22.0,8.0,30.0,57.0,374.0,131.0,192.0,142.0,40.0,45.0,10.0,35.0,66.0,153.0,101.0,661.0,830.0,234.0,24.0,1450.0,6.0,15.0,8.0,0.0,773.0,4447.0,2655.0,826.0,770.0,13.0,5.0,50.0,351.0,68.0,52.0
78,Erick Cabaco,DF,Getafe,24.0,267.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,85.0,138.0,2366.0,986.0,0.0,2.0,39.0,59.0,46.0,77.0,0.0,11.0,1.0,0.0,21.0,102.0,36.0,0.0,22.0,11.0,3.0,40.0,29.0,69.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,6.0,32.0,8.0,17.0,14.0,1.0,2.0,1.0,1.0,3.0,18.0,14.0,59.0,96.0,19.0,1.0,135.0,0.0,0.0,0.0,0.0,62.0,293.0,169.0,69.0,68.0,2.0,1.0,7.0,38.0,12.0,2.0
79,Erick Cabaco,DF,Levante,24.0,809.0,0.0,0.0,0.2,0.2,0.1,4.0,0.0,0.0,275.0,349.0,6649.0,2638.0,4.0,6.0,166.0,184.0,105.0,159.0,2.0,15.0,1.0,0.0,25.0,328.0,21.0,1.0,51.0,27.0,1.0,198.0,51.0,100.0,7.0,6.0,0.0,14.0,10.0,12.0,2.0,0.0,4.0,7.0,51.0,21.0,40.0,10.0,1.0,15.0,8.0,7.0,13.0,74.0,114.0,282.0,193.0,12.0,4.0,450.0,4.0,5.0,4.0,0.0,256.0,1164.0,651.0,254.0,249.0,1.0,0.0,7.0,85.0,20.0,17.0
80,Ariday Cabrera,"MF,FW",Mallorca,30.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,11.0,186.0,39.0,0.0,1.0,5.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,12.0,2.0,17.0,0.0,2.0,0.0,0.0,10.0,69.0,18.0,10.0,9.0,2.0,0.0,2.0,4.0,0.0,0.0
81,Leandro Cabrera,DF,Espanyol,28.0,1530.0,0.0,1.0,0.0,0.0,0.3,1.0,0.0,0.0,553.0,819.0,13739.0,5584.0,8.0,23.0,301.0,367.0,244.0,429.0,6.0,40.0,6.0,1.0,54.0,730.0,89.0,2.0,127.0,44.0,8.0,401.0,103.0,315.0,12.0,11.0,1.0,31.0,17.0,22.0,9.0,0.0,14.0,25.0,124.0,47.0,84.0,35.0,5.0,22.0,11.0,11.0,25.0,103.0,136.0,516.0,464.0,73.0,7.0,906.0,5.0,6.0,5.0,1.0,526.0,3543.0,1780.0,548.0,537.0,1.0,5.0,10.0,191.0,46.0,20.0
82,Leandro Cabrera,DF,Getafe,28.0,1530.0,2.0,0.0,0.9,0.9,0.2,9.0,3.0,0.0,272.0,503.0,8768.0,3479.0,2.0,14.0,95.0,149.0,175.0,340.0,2.0,54.0,5.0,1.0,72.0,443.0,60.0,0.0,76.0,56.0,7.0,144.0,53.0,306.0,3.0,6.0,1.0,8.0,2.0,6.0,2.0,0.0,2.0,8.0,128.0,49.0,75.0,52.0,1.0,22.0,9.0,13.0,21.0,169.0,70.0,285.0,421.0,50.0,16.0,672.0,5.0,6.0,5.0,0.0,272.0,1618.0,617.0,268.0,256.0,3.0,2.0,16.0,199.0,58.0,33.0
83,Fernando Calero,DF,Espanyol,23.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,577.0,10183.0,3222.0,4.0,6.0,377.0,400.0,126.0,171.0,1.0,16.0,3.0,0.0,28.0,558.0,19.0,1.0,49.0,10.0,0.0,432.0,56.0,89.0,9.0,3.0,0.0,14.0,8.0,9.0,4.0,1.0,6.0,13.0,102.0,29.0,62.0,36.0,4.0,18.0,4.0,14.0,8.0,81.0,78.0,368.0,347.0,18.0,0.0,680.0,1.0,1.0,1.0,0.0,428.0,2114.0,1052.0,446.0,441.0,0.0,3.0,7.0,118.0,15.0,18.0
84,Jonathan Calleri,FW,Espanyol,25.0,1811.0,1.0,3.0,3.7,3.7,2.3,46.0,14.0,0.0,199.0,365.0,2826.0,711.0,10.0,29.0,165.0,279.0,24.0,57.0,16.0,20.0,10.0,3.0,28.0,345.0,20.0,0.0,143.0,5.0,22.0,131.0,103.0,131.0,4.0,39.0,7.0,16.0,9.0,5.0,8.0,3.0,4.0,16.0,284.0,83.0,28.0,132.0,124.0,14.0,4.0,10.0,7.0,22.0,27.0,58.0,292.0,304.0,96.0,603.0,15.0,28.0,19.0,1.0,319.0,2188.0,1014.0,876.0,457.0,67.0,38.0,47.0,73.0,112.0,118.0
85,Víctor Camarasa,MF,Alavés,25.0,1293.0,0.0,1.0,0.3,0.3,1.6,8.0,2.0,0.0,430.0,533.0,8342.0,1719.0,6.0,16.0,329.0,382.0,95.0,135.0,14.0,36.0,12.0,2.0,47.0,491.0,42.0,2.0,121.0,26.0,24.0,359.0,77.0,97.0,8.0,23.0,2.0,17.0,14.0,8.0,8.0,1.0,6.0,19.0,254.0,65.0,59.0,163.0,32.0,16.0,3.0,13.0,15.0,18.0,24.0,113.0,413.0,171.0,11.0,624.0,16.0,29.0,16.0,1.0,463.0,2401.0,976.0,512.0,432.0,23.0,12.0,14.0,114.0,12.0,15.0
86,Sergio Camello,FW,Atlético Madrid,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,35.0,11.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,12.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0
87,José Campaña,MF,Levante,26.0,3156.0,2.0,7.0,2.6,2.6,5.1,44.0,8.0,5.0,1650.0,2121.0,30022.0,10237.0,33.0,83.0,1299.0,1499.0,318.0,539.0,74.0,154.0,43.0,9.0,276.0,1913.0,208.0,5.0,349.0,108.0,175.0,1337.0,371.0,413.0,31.0,131.0,12.0,39.0,25.0,19.0,12.0,8.0,18.0,65.0,598.0,156.0,191.0,281.0,126.0,51.0,8.0,43.0,41.0,55.0,97.0,566.0,1381.0,742.0,67.0,2311.0,53.0,85.0,61.0,4.0,1718.0,10941.0,6067.0,1939.0,1751.0,55.0,48.0,28.0,344.0,33.0,38.0
88,Xisco Campos,DF,Mallorca,37.0,473.0,0.0,1.0,0.1,0.1,0.1,4.0,0.0,0.0,153.0,198.0,3636.0,1077.0,2.0,5.0,90.0,105.0,61.0,88.0,2.0,4.0,1.0,1.0,5.0,188.0,10.0,0.0,26.0,10.0,3.0,119.0,23.0,56.0,0.0,2.0,1.0,7.0,5.0,4.0,3.0,0.0,3.0,9.0,63.0,22.0,39.0,22.0,2.0,10.0,4.0,6.0,11.0,36.0,38.0,159.0,101.0,12.0,4.0,255.0,0.0,0.0,0.0,0.0,124.0,681.0,207.0,146.0,142.0,0.0,0.0,8.0,46.0,17.0,11.0
89,Víctor Campuzano,FW,Espanyol,22.0,870.0,0.0,0.0,1.4,1.4,0.1,18.0,7.0,0.0,99.0,151.0,1404.0,324.0,5.0,19.0,84.0,112.0,10.0,20.0,2.0,10.0,1.0,0.0,9.0,135.0,16.0,1.0,43.0,1.0,8.0,81.0,37.0,33.0,2.0,17.0,1.0,14.0,13.0,2.0,8.0,4.0,1.0,13.0,216.0,53.0,19.0,110.0,87.0,5.0,0.0,5.0,2.0,4.0,5.0,19.0,135.0,134.0,34.0,252.0,10.0,14.0,10.0,0.0,177.0,1278.0,779.0,395.0,172.0,40.0,20.0,24.0,45.0,11.0,34.0
90,Sergio Canales,"MF,FW",Betis,28.0,3163.0,6.0,6.0,7.0,3.9,5.7,47.0,14.0,4.0,1865.0,2222.0,35310.0,7041.0,44.0,95.0,1410.0,1535.0,411.0,592.0,76.0,142.0,59.0,13.0,193.0,1978.0,244.0,9.0,386.0,85.0,155.0,1578.0,270.0,374.0,25.0,138.0,14.0,30.0,25.0,12.0,12.0,6.0,8.0,37.0,378.0,85.0,112.0,180.0,86.0,44.0,3.0,41.0,12.0,17.0,34.0,421.0,1400.0,945.0,99.0,2295.0,47.0,69.0,52.0,1.0,1852.0,13282.0,7580.0,2155.0,1932.0,40.0,45.0,27.0,232.0,6.0,33.0
91,Ander Capa,DF,Athletic Club,27.0,2872.0,3.0,4.0,1.1,1.1,3.4,17.0,7.0,0.0,1188.0,1598.0,20061.0,8414.0,13.0,67.0,987.0,1180.0,188.0,351.0,26.0,66.0,25.0,11.0,209.0,1211.0,387.0,3.0,237.0,27.0,104.0,758.0,407.0,433.0,23.0,48.0,6.0,58.0,32.0,38.0,16.0,4.0,17.0,55.0,438.0,113.0,221.0,141.0,76.0,56.0,6.0,50.0,30.0,99.0,86.0,497.0,933.0,661.0,47.0,1570.0,52.0,76.0,57.0,5.0,1034.0,6938.0,4595.0,1142.0,1003.0,28.0,43.0,46.0,301.0,43.0,19.0
92,Marc Cardona,FW,Osasuna,24.0,705.0,1.0,2.0,1.9,1.9,1.4,13.0,4.0,0.0,135.0,184.0,2024.0,331.0,3.0,12.0,120.0,149.0,12.0,23.0,10.0,7.0,5.0,1.0,11.0,164.0,20.0,1.0,43.0,4.0,6.0,117.0,47.0,20.0,3.0,15.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,150.0,47.0,10.0,77.0,63.0,7.0,0.0,7.0,2.0,4.0,4.0,16.0,145.0,125.0,31.0,250.0,10.0,17.0,11.0,0.0,186.0,1350.0,797.0,364.0,201.0,22.0,21.0,8.0,30.0,9.0,38.0
93,Diego Carlos,DF,Sevilla,26.0,3134.0,2.0,0.0,2.0,2.0,0.5,20.0,2.0,0.0,1600.0,1845.0,37196.0,11737.0,11.0,18.0,1013.0,1086.0,576.0,741.0,8.0,70.0,3.0,2.0,62.0,1781.0,64.0,1.0,171.0,120.0,4.0,1325.0,173.0,347.0,10.0,16.0,1.0,45.0,34.0,28.0,16.0,1.0,16.0,29.0,187.0,75.0,108.0,71.0,8.0,56.0,29.0,27.0,35.0,241.0,392.0,1276.0,969.0,54.0,28.0,2165.0,8.0,9.0,8.0,0.0,1403.0,5629.0,2158.0,1501.0,1479.0,4.0,4.0,46.0,304.0,91.0,43.0
94,Yannick Carrasco,"MF,FW",Atlético Madrid,25.0,631.0,1.0,2.0,1.7,1.7,0.7,17.0,6.0,1.0,174.0,232.0,2708.0,902.0,4.0,11.0,147.0,172.0,23.0,49.0,11.0,18.0,6.0,0.0,31.0,202.0,30.0,0.0,45.0,11.0,24.0,148.0,48.0,36.0,3.0,25.0,7.0,13.0,7.0,6.0,4.0,3.0,5.0,16.0,148.0,38.0,39.0,64.0,45.0,11.0,0.0,11.0,5.0,2.0,4.0,56.0,152.0,172.0,27.0,324.0,18.0,33.0,20.0,1.0,259.0,1912.0,1236.0,319.0,226.0,17.0,30.0,8.0,60.0,2.0,10.0
95,Daniel Carriço,DF,Sevilla,30.0,847.0,0.0,0.0,0.2,0.2,0.0,4.0,0.0,0.0,502.0,542.0,10515.0,3037.0,3.0,4.0,363.0,372.0,136.0,166.0,1.0,23.0,0.0,0.0,20.0,523.0,19.0,0.0,41.0,27.0,0.0,432.0,59.0,51.0,3.0,3.0,0.0,11.0,9.0,7.0,3.0,1.0,3.0,8.0,47.0,14.0,22.0,20.0,5.0,10.0,3.0,7.0,8.0,44.0,85.0,313.0,301.0,30.0,9.0,598.0,3.0,3.0,3.0,0.0,432.0,2177.0,1094.0,451.0,448.0,3.0,0.0,8.0,78.0,15.0,18.0
96,Guido Carrillo,FW,Leganés,28.0,1213.0,1.0,2.0,4.9,4.7,0.3,35.0,12.0,0.0,232.0,340.0,3313.0,561.0,14.0,22.0,190.0,269.0,28.0,49.0,11.0,16.0,7.0,0.0,24.0,332.0,8.0,0.0,144.0,3.0,3.0,115.0,105.0,120.0,6.0,29.0,3.0,16.0,10.0,2.0,11.0,3.0,2.0,12.0,251.0,64.0,11.0,122.0,118.0,14.0,3.0,11.0,3.0,15.0,15.0,26.0,248.0,226.0,61.0,484.0,5.0,8.0,5.0,0.0,193.0,832.0,224.0,593.0,354.0,42.0,11.0,29.0,75.0,121.0,83.0
97,Dani Carvajal,DF,Real Madrid,27.0,2738.0,1.0,5.0,2.7,2.7,4.3,20.0,9.0,0.0,2058.0,2432.0,36020.0,12111.0,26.0,88.0,1683.0,1843.0,349.0,501.0,42.0,124.0,53.0,16.0,224.0,2111.0,321.0,4.0,310.0,48.0,107.0,1488.0,506.0,438.0,35.0,74.0,6.0,70.0,53.0,30.0,31.0,9.0,19.0,47.0,442.0,132.0,143.0,206.0,93.0,71.0,14.0,57.0,37.0,36.0,111.0,758.0,1279.0,868.0,75.0,2428.0,30.0,57.0,32.0,2.0,1706.0,8696.0,5122.0,1976.0,1865.0,28.0,27.0,42.0,329.0,27.0,32.0
98,William Carvalho,MF,Betis,27.0,892.0,0.0,0.0,0.5,0.5,0.8,6.0,2.0,0.0,564.0,634.0,10681.0,2488.0,14.0,22.0,422.0,462.0,128.0,150.0,8.0,57.0,6.0,0.0,44.0,615.0,19.0,1.0,74.0,23.0,1.0,483.0,81.0,70.0,11.0,13.0,1.0,10.0,7.0,3.0,4.0,3.0,4.0,12.0,105.0,28.0,33.0,56.0,16.0,13.0,5.0,8.0,3.0,13.0,26.0,156.0,486.0,113.0,6.0,686.0,15.0,17.0,15.0,1.0,506.0,2355.0,1170.0,579.0,551.0,7.0,7.0,17.0,84.0,17.0,11.0
99,Casemiro,MF,Real Madrid,27.0,3088.0,4.0,3.0,3.6,3.6,0.4,44.0,12.0,3.0,1826.0,2186.0,37514.0,9485.0,46.0,82.0,1289.0,1453.0,491.0,651.0,9.0,183.0,21.0,4.0,152.0,2133.0,53.0,8.0,345.0,151.0,23.0,1379.0,322.0,485.0,36.0,48.0,6.0,112.0,75.0,54.0,46.0,12.0,38.0,99.0,605.0,219.0,255.0,301.0,49.0,83.0,13.0,70.0,74.0,79.0,141.0,694.0,1662.0,371.0,38.0,2571.0,23.0,33.0,23.0,1.0,1530.0,6120.0,3365.0,1829.0,1734.0,14.0,24.0,87.0,490.0,92.0,52.0
100,Santi Cazorla,MF,Villarreal,34.0,2450.0,11.0,9.0,8.5,2.4,6.6,39.0,14.0,0.0,1414.0,1733.0,29753.0,8558.0,13.0,44.0,993.0,1111.0,408.0,578.0,66.0,190.0,49.0,10.0,230.0,1550.0,183.0,8.0,232.0,118.0,135.0,1135.0,228.0,370.0,28.0,135.0,17.0,44.0,28.0,14.0,27.0,3.0,18.0,58.0,475.0,131.0,134.0,258.0,83.0,35.0,2.0,33.0,17.0,9.0,31.0,265.0,1183.0,671.0,46.0,1830.0,52.0,71.0,53.0,3.0,1459.0,7425.0,3583.0,1702.0,1508.0,46.0,35.0,28.0,192.0,11.0,21.0
101,Sofian Chakla,DF,Villarreal,25.0,180.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,79.0,95.0,1839.0,568.0,1.0,1.0,44.0,50.0,34.0,44.0,0.0,0.0,0.0,0.0,4.0,86.0,9.0,0.0,13.0,3.0,0.0,66.0,7.0,22.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,8.0,3.0,0.0,1.0,1.0,0.0,3.0,9.0,22.0,71.0,39.0,2.0,1.0,98.0,0.0,0.0,0.0,0.0,62.0,235.0,124.0,66.0,65.0,0.0,0.0,3.0,22.0,2.0,2.0
102,Charles,FW,Eibar,35.0,1301.0,6.0,0.0,4.5,3.0,0.8,23.0,9.0,0.0,237.0,346.0,3241.0,415.0,17.0,32.0,195.0,277.0,25.0,37.0,10.0,14.0,4.0,1.0,13.0,312.0,34.0,2.0,99.0,1.0,2.0,153.0,105.0,88.0,7.0,24.0,2.0,13.0,6.0,2.0,7.0,4.0,2.0,13.0,228.0,52.0,11.0,101.0,116.0,12.0,3.0,9.0,7.0,7.0,6.0,25.0,246.0,219.0,51.0,439.0,4.0,6.0,4.0,0.0,217.0,735.0,297.0,670.0,326.0,34.0,17.0,41.0,67.0,51.0,89.0
103,Pablo Chavarría,"FW,MF",Mallorca,31.0,209.0,0.0,0.0,0.6,0.6,0.7,5.0,0.0,0.0,40.0,63.0,494.0,91.0,4.0,8.0,34.0,47.0,2.0,8.0,2.0,0.0,1.0,0.0,3.0,62.0,1.0,0.0,24.0,2.0,6.0,28.0,17.0,18.0,1.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,69.0,10.0,18.0,22.0,29.0,3.0,1.0,2.0,1.0,2.0,3.0,6.0,38.0,57.0,17.0,94.0,0.0,0.0,0.0,0.0,48.0,406.0,246.0,129.0,75.0,11.0,4.0,14.0,9.0,18.0,11.0
104,Pape Cheikh Diop,MF,Celta Vigo,21.0,599.0,0.0,1.0,0.1,0.1,0.3,2.0,0.0,0.0,238.0,264.0,4096.0,947.0,8.0,10.0,187.0,207.0,43.0,47.0,5.0,19.0,2.0,0.0,19.0,255.0,9.0,1.0,49.0,4.0,0.0,213.0,31.0,20.0,2.0,11.0,4.0,12.0,6.0,6.0,4.0,2.0,3.0,14.0,143.0,38.0,44.0,72.0,27.0,3.0,2.0,1.0,5.0,4.0,11.0,71.0,214.0,70.0,7.0,315.0,6.0,8.0,6.0,0.0,235.0,1626.0,871.0,268.0,228.0,9.0,9.0,24.0,61.0,3.0,8.0
105,Chema,DF,Getafe,27.0,309.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,0.0,76.0,123.0,1998.0,714.0,1.0,2.0,44.0,57.0,31.0,64.0,0.0,8.0,0.0,0.0,6.0,113.0,10.0,0.0,12.0,8.0,1.0,49.0,16.0,58.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,23.0,12.0,7.0,15.0,1.0,3.0,0.0,3.0,5.0,18.0,14.0,69.0,86.0,8.0,5.0,146.0,1.0,1.0,1.0,0.0,66.0,347.0,179.0,65.0,63.0,2.0,2.0,7.0,57.0,14.0,14.0
106,Denis Cheryshev,"MF,FW",Valencia,28.0,926.0,1.0,2.0,2.9,2.9,1.2,21.0,7.0,0.0,240.0,349.0,4058.0,1037.0,7.0,20.0,196.0,253.0,37.0,76.0,8.0,14.0,12.0,6.0,32.0,336.0,13.0,1.0,61.0,13.0,41.0,222.0,62.0,65.0,8.0,18.0,4.0,12.0,7.0,5.0,3.0,4.0,4.0,22.0,173.0,37.0,55.0,84.0,34.0,24.0,1.0,23.0,7.0,9.0,12.0,83.0,212.0,217.0,49.0,469.0,13.0,28.0,15.0,2.0,351.0,2139.0,1183.0,446.0,334.0,19.0,13.0,23.0,74.0,10.0,15.0
107,Samuel Chukwueze,"MF,FW",Villarreal,20.0,2020.0,3.0,2.0,3.6,3.6,3.3,50.0,11.0,0.0,553.0,750.0,10360.0,2682.0,11.0,48.0,419.0,525.0,123.0,177.0,35.0,36.0,33.0,9.0,90.0,737.0,13.0,5.0,154.0,21.0,36.0,499.0,129.0,122.0,20.0,96.0,14.0,18.0,15.0,8.0,5.0,5.0,7.0,21.0,347.0,97.0,75.0,157.0,115.0,29.0,1.0,28.0,11.0,8.0,14.0,119.0,526.0,525.0,124.0,1053.0,60.0,99.0,62.0,3.0,874.0,7219.0,4990.0,1106.0,823.0,71.0,47.0,16.0,150.0,11.0,30.0
108,Churripi,GK,Valladolid,25.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,99.0,1422.0,1098.0,0.0,1.0,14.0,15.0,21.0,83.0,0.0,2.0,0.0,0.0,0.0,62.0,37.0,0.0,12.0,5.0,0.0,16.0,6.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,108.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,50.0,416.0,268.0,34.0,33.0,0.0,0.0,0.0,16.0,0.0,0.0
109,Jasper Cillessen,GK,Valencia,30.0,2096.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,474.0,759.0,14582.0,9803.0,6.0,7.0,256.0,259.0,212.0,493.0,1.0,2.0,0.0,0.0,0.0,495.0,264.0,0.0,78.0,21.0,0.0,307.0,43.0,409.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,748.0,803.0,4.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,357.0,1662.0,1117.0,290.0,288.0,0.0,0.0,0.0,126.0,0.0,0.0
110,Óscar Clemente,MF,Atlético Madrid,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,33.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,18.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
111,Carlos Clerc,DF,Levante,27.0,1848.0,0.0,2.0,0.2,0.2,1.9,4.0,2.0,0.0,709.0,968.0,11856.0,5168.0,7.0,39.0,610.0,712.0,92.0,217.0,10.0,44.0,7.0,4.0,107.0,767.0,201.0,1.0,144.0,31.0,59.0,476.0,248.0,244.0,11.0,22.0,2.0,37.0,19.0,18.0,17.0,2.0,12.0,25.0,256.0,75.0,115.0,108.0,33.0,48.0,10.0,38.0,24.0,69.0,84.0,446.0,559.0,263.0,14.0,993.0,25.0,39.0,26.0,2.0,645.0,4371.0,2554.0,700.0,637.0,20.0,9.0,24.0,173.0,27.0,27.0
